Container;treatment;rain;olivine;crop;olivine_yesno;plant_yesno;replica;depth;daysafterseeding;date;Unique_ID;Mg_umol_l;DSi_umol_l;Cr_nmol_l;Ni_nmol_l;DIC_umol_kg;water_outflow_ml;water_outflow_measurement_date;pH_NBS;pH_remarks;pH_measurement_date
70;Mesocosm;Event;coarse;Wheat;ol_yes;plant_yes;2;3;310;27-Aug-2014 00:00:00;2014-08-27_70.3;395.2684633;208.8978298;NaN;NaN;NaN;60;27-Aug-2014 00:00:00;NaN;;NaT
71;Mesocosm;Event;none;Barley;ol_no;plant_yes;4;3;310;27-Aug-2014 00:00:00;2014-08-27_71.3;526.229171;159.9045771;NaN;NaN;NaN;43;27-Aug-2014 00:00:00;NaN;;NaT
72;Mesocosm;Event;none;Wheat;ol_no;plant_yes;4;3;310;27-Aug-2014 00:00:00;2014-08-27_72.3;896.5233491;179.4520304;NaN;NaN;NaN;60;27-Aug-2014 00:00:00;NaN;;NaT
73;Mesocosm;Event;fine;Barley;ol_yes;plant_yes;1;3;310;27-Aug-2014 00:00:00;2014-08-27_73.3;1297.675375;178.5618914;NaN;NaN;NaN;58;27-Aug-2014 00:00:00;NaN;;NaT
74;Mesocosm;Event;fine;Wheat;ol_yes;plant_yes;2;3;310;27-Aug-2014 00:00:00;2014-08-27_74.3;1398.889117;162.7174165;NaN;NaN;NaN;57;27-Aug-2014 00:00:00;NaN;;NaT
75;Mesocosm;Event;none;Wheat;ol_no;plant_yes;3;3;310;27-Aug-2014 00:00:00;2014-08-27_75.3;932.318453;190.3829378;NaN;NaN;NaN;57;27-Aug-2014 00:00:00;NaN;;NaT
76;Mesocosm;Event;none;Barley;ol_no;plant_yes;5;3;310;27-Aug-2014 00:00:00;2014-08-27_76.3;763.6288829;180.3421694;NaN;NaN;NaN;57;27-Aug-2014 00:00:00;NaN;;NaT
77;Mesocosm;Event;none;Wheat;ol_no;plant_yes;5;3;310;27-Aug-2014 00:00:00;2014-08-27_77.3;912.9808681;177.6717523;NaN;NaN;NaN;56;27-Aug-2014 00:00:00;NaN;;NaT
78;Mesocosm;Event;fine;Barley;ol_yes;plant_yes;4;3;310;27-Aug-2014 00:00:00;2014-08-27_78.3;1142.151821;177.5293301;NaN;NaN;NaN;60;27-Aug-2014 00:00:00;NaN;;NaT
79;Mesocosm;Event;coarse;Wheat;ol_yes;plant_yes;4;3;310;27-Aug-2014 00:00:00;2014-08-27_79.3;997.3256532;164.1416389;NaN;NaN;NaN;59;27-Aug-2014 00:00:00;NaN;;NaT
80;Mesocosm;Event;fine;Wheat;ol_yes;plant_yes;3;3;310;27-Aug-2014 00:00:00;2014-08-27_80.3;1078.378934;200.601734;NaN;NaN;NaN;59;27-Aug-2014 00:00:00;NaN;;NaT
81;Mesocosm;Event;coarse;Wheat;ol_yes;plant_yes;1;3;310;27-Aug-2014 00:00:00;2014-08-27_81.3;691.2157992;212.3515693;NaN;NaN;NaN;45;27-Aug-2014 00:00:00;NaN;;NaT
82;Mesocosm;Event;coarse;Barley;ol_yes;plant_yes;3;3;310;27-Aug-2014 00:00:00;2014-08-27_82.3;586.7105534;214.2742696;NaN;NaN;NaN;58;27-Aug-2014 00:00:00;NaN;;NaT
83;Mesocosm;Event;fine;Wheat;ol_yes;plant_yes;1;3;310;27-Aug-2014 00:00:00;2014-08-27_83.3;1298.909689;193.4450161;NaN;NaN;NaN;59;27-Aug-2014 00:00:00;NaN;;NaT
84;Mesocosm;Event;coarse;Barley;ol_yes;plant_yes;1;3;310;27-Aug-2014 00:00:00;2014-08-27_84.3;550.0925735;201.5274786;NaN;NaN;NaN;56;27-Aug-2014 00:00:00;NaN;;NaT
85;Blank no soil;Continuous;none;none;ol_no;plant_no;1;3;310;27-Aug-2014 00:00:00;2014-08-27_85.3;NaN;NaN;NaN;NaN;NaN;0;27-Aug-2014 00:00:00;NaN;;NaT
86;Blank no soil;Event;none;none;ol_no;plant_no;1;3;310;27-Aug-2014 00:00:00;2014-08-27_86.3;NaN;NaN;NaN;NaN;NaN;0;27-Aug-2014 00:00:00;NaN;;NaT
1;Mesocosm;Continuous;coarse;Barley;ol_yes;plant_yes;5;4;310;27-Aug-2014 00:00:00;2014-08-27_01.4;873.8942604;163.8211889;NaN;NaN;NaN;3000;26-Aug-2014 00:00:00;7.28;measured in the lab;28-Aug-2014 00:00:00
2;Mesocosm;Continuous;fine;Barley;ol_yes;plant_yes;4;4;310;27-Aug-2014 00:00:00;2014-08-27_02.4;898.991977;195.2965053;NaN;NaN;NaN;4450;26-Aug-2014 00:00:00;7.39;measured in the lab;28-Aug-2014 00:00:00
3;Mesocosm;Continuous;fine;Wheat;ol_yes;plant_yes;1;4;310;27-Aug-2014 00:00:00;2014-08-27_03.4;1218.267846;230.4748002;NaN;NaN;NaN;2100;26-Aug-2014 00:00:00;7.26;measured in the lab;28-Aug-2014 00:00:00
4;Mesocosm;Continuous;fine;Wheat;ol_yes;plant_yes;3;4;310;27-Aug-2014 00:00:00;2014-08-27_04.4;1075.498869;149.436542;NaN;NaN;NaN;2100;26-Aug-2014 00:00:00;7.39;measured in the lab;28-Aug-2014 00:00:00
5;Mesocosm;Continuous;fine;Wheat;ol_yes;plant_yes;2;4;310;27-Aug-2014 00:00:00;2014-08-27_05.4;984.5710759;188.2109986;NaN;NaN;NaN;3400;26-Aug-2014 00:00:00;7.42;measured in the lab;28-Aug-2014 00:00:00
6;Mesocosm;Continuous;fine;Wheat;ol_yes;plant_yes;5;4;310;27-Aug-2014 00:00:00;2014-08-27_06.4;1163.546595;164.5689057;NaN;NaN;NaN;1550;26-Aug-2014 00:00:00;7.46;measured in the lab;28-Aug-2014 00:00:00
7;Mesocosm;Continuous;none;Wheat;ol_no;plant_yes;5;4;310;27-Aug-2014 00:00:00;2014-08-27_07.4;961.1191113;203.0585177;NaN;NaN;NaN;1050;26-Aug-2014 00:00:00;7.46;measured in the lab;28-Aug-2014 00:00:00
8;Mesocosm;Continuous;none;Wheat;ol_no;plant_yes;2;4;310;27-Aug-2014 00:00:00;2014-08-27_08.4;743.8798601;189.1367432;NaN;NaN;NaN;3800;26-Aug-2014 00:00:00;7.45;measured in the lab;28-Aug-2014 00:00:00
9;Mesocosm;Continuous;coarse;Barley;ol_yes;plant_yes;5;4;310;27-Aug-2014 00:00:00;2014-08-27_09.4;636.9059864;222.0362821;NaN;NaN;NaN;6050;26-Aug-2014 00:00:00;7.45;measured in the lab;28-Aug-2014 00:00:00
10;Mesocosm;Continuous;fine;Barley;ol_yes;plant_yes;2;4;310;27-Aug-2014 00:00:00;2014-08-27_10.4;1450.318864;188.7094764;NaN;NaN;NaN;300;26-Aug-2014 00:00:00;7.39;measured in the lab;28-Aug-2014 00:00:00
11;Mesocosm;Continuous;fine;Barley;ol_yes;plant_yes;3;4;310;27-Aug-2014 00:00:00;2014-08-27_11.4;957.4161695;212.1735415;NaN;NaN;NaN;2200;26-Aug-2014 00:00:00;7.51;measured in the lab;28-Aug-2014 00:00:00
12;Mesocosm;Continuous;coarse;Wheat;ol_yes;plant_yes;1;4;310;27-Aug-2014 00:00:00;2014-08-27_12.4;872.6599465;214.2030585;NaN;NaN;NaN;950;26-Aug-2014 00:00:00;7.56;measured in the lab;28-Aug-2014 00:00:00
13;Mesocosm;Continuous;none;Barley;ol_no;plant_yes;4;4;310;27-Aug-2014 00:00:00;2014-08-27_13.4;541.4523761;195.973011;NaN;NaN;NaN;6600;26-Aug-2014 00:00:00;7.56;measured in the lab;28-Aug-2014 00:00:00
14;Mesocosm;Continuous;coarse;Wheat;ol_yes;plant_yes;3;4;310;27-Aug-2014 00:00:00;2014-08-27_14.4;682.1641638;204.4827402;NaN;NaN;NaN;1750;26-Aug-2014 00:00:00;7.49;measured in the lab;28-Aug-2014 00:00:00
15;Mesocosm;Continuous;fine;Wheat;ol_yes;plant_yes;4;4;310;27-Aug-2014 00:00:00;2014-08-27_15.4;1389.837482;209.1826743;NaN;NaN;NaN;1050;26-Aug-2014 00:00:00;7.37;measured in the lab;28-Aug-2014 00:00:00
16;Blank;Continuous;fine;none;ol_yes;plant_no;4;4;310;27-Aug-2014 00:00:00;2014-08-27_16.4;NaN;NaN;NaN;NaN;NaN;0;26-Aug-2014 00:00:00;NaN;;NaT
17;Blank;Continuous;coarse;none;ol_yes;plant_no;1;4;310;27-Aug-2014 00:00:00;2014-08-27_17.4;NaN;NaN;NaN;NaN;NaN;0;26-Aug-2014 00:00:00;NaN;;NaT
18;Blank;Continuous;fine;none;ol_yes;plant_no;3;4;310;27-Aug-2014 00:00:00;2014-08-27_18.4;NaN;NaN;NaN;NaN;NaN;0;26-Aug-2014 00:00:00;NaN;;NaT
19;Blank;Continuous;coarse;none;ol_yes;plant_no;4;4;310;27-Aug-2014 00:00:00;2014-08-27_19.4;NaN;NaN;NaN;NaN;NaN;0;26-Aug-2014 00:00:00;NaN;;NaT
20;Blank;Continuous;coarse;none;ol_yes;plant_no;3;4;310;27-Aug-2014 00:00:00;2014-08-27_20.4;NaN;NaN;NaN;NaN;NaN;0;26-Aug-2014 00:00:00;NaN;;NaT
21;Blank;Continuous;fine;none;ol_yes;plant_no;2;4;310;27-Aug-2014 00:00:00;2014-08-27_21.4;NaN;NaN;NaN;NaN;NaN;0;26-Aug-2014 00:00:00;NaN;;NaT
22;Blank;Continuous;none;none;ol_no;plant_no;1;4;310;27-Aug-2014 00:00:00;2014-08-27_22.4;NaN;NaN;NaN;NaN;NaN;0;26-Aug-2014 00:00:00;NaN;;NaT
23;Blank;Continuous;none;none;ol_no;plant_no;2;4;310;27-Aug-2014 00:00:00;2014-08-27_23.4;NaN;NaN;NaN;NaN;NaN;0;26-Aug-2014 00:00:00;NaN;;NaT
24;Blank;Continuous;fine;none;ol_yes;plant_no;1;4;310;27-Aug-2014 00:00:00;2014-08-27_24.4;629.9115408;25.08411814;NaN;NaN;NaN;2450;26-Aug-2014 00:00:00;7.79;measured in the lab;28-Aug-2014 00:00:00
25;Blank;Continuous;none;none;ol_no;plant_no;3;4;310;27-Aug-2014 00:00:00;2014-08-27_25.4;527.0520469;216.8734756;NaN;NaN;NaN;1000;26-Aug-2014 00:00:00;7.76;measured in the lab;28-Aug-2014 00:00:00
26;Blank;Continuous;coarse;none;ol_yes;plant_no;2;4;310;27-Aug-2014 00:00:00;2014-08-27_26.4;574.3674141;176.8528244;NaN;NaN;NaN;1200;26-Aug-2014 00:00:00;7.67;measured in the lab;28-Aug-2014 00:00:00
27;Blank;Continuous;none;none;ol_no;plant_no;4;4;310;27-Aug-2014 00:00:00;2014-08-27_27.4;NaN;NaN;NaN;NaN;NaN;0;26-Aug-2014 00:00:00;NaN;;NaT
28;Mesocosm;Continuous;coarse;Barley;ol_yes;plant_yes;3;4;310;27-Aug-2014 00:00:00;2014-08-27_28.4;758.2801893;220.2916095;NaN;NaN;NaN;4700;26-Aug-2014 00:00:00;7.51;measured in the lab;28-Aug-2014 00:00:00
29;Mesocosm;Continuous;coarse;Barley;ol_yes;plant_yes;1;4;310;27-Aug-2014 00:00:00;2014-08-27_29.4;832.3390249;215.627281;NaN;NaN;NaN;2150;26-Aug-2014 00:00:00;7.58;measured in the lab;28-Aug-2014 00:00:00
30;Mesocosm;Continuous;none;Wheat;ol_no;plant_yes;4;4;310;27-Aug-2014 00:00:00;2014-08-27_30.4;738.9426044;242.7231134;NaN;NaN;NaN;3250;26-Aug-2014 00:00:00;7.6;measured in the lab;28-Aug-2014 00:00:00
31;Mesocosm;Continuous;none;Barley;ol_no;plant_yes;5;4;310;27-Aug-2014 00:00:00;2014-08-27_31.4;647.6033738;129.2481886;NaN;NaN;NaN;5300;26-Aug-2014 00:00:00;7.61;measured in the lab;28-Aug-2014 00:00:00
32;Mesocosm;Continuous;none;Wheat;ol_no;plant_yes;3;4;310;27-Aug-2014 00:00:00;2014-08-27_32.4;908.8664884;142.7070908;NaN;NaN;NaN;4250;26-Aug-2014 00:00:00;7.55;measured in the lab;28-Aug-2014 00:00:00
33;Mesocosm;Continuous;none;Wheat;ol_no;plant_yes;1;4;310;27-Aug-2014 00:00:00;2014-08-27_33.4;NaN;NaN;NaN;NaN;NaN;0;26-Aug-2014 00:00:00;NaN;;NaT
34;Mesocosm;Continuous;none;Barley;ol_no;plant_yes;3;4;310;27-Aug-2014 00:00:00;2014-08-27_34.4;757.4573133;219.6507094;NaN;NaN;NaN;3900;26-Aug-2014 00:00:00;7.56;measured in the lab;28-Aug-2014 00:00:00
35;Mesocosm;Continuous;coarse;Wheat;ol_yes;plant_yes;4;4;310;27-Aug-2014 00:00:00;2014-08-27_35.4;620.4484674;217.6924036;NaN;NaN;NaN;5900;26-Aug-2014 00:00:00;7.53;measured in the lab;28-Aug-2014 00:00:00
36;Mesocosm;Continuous;coarse;Wheat;ol_yes;plant_yes;2;4;310;27-Aug-2014 00:00:00;2014-08-27_36.4;NaN;NaN;NaN;NaN;NaN;0;26-Aug-2014 00:00:00;NaN;;NaT
37;Mesocosm;Continuous;coarse;Wheat;ol_yes;plant_yes;5;4;310;27-Aug-2014 00:00:00;2014-08-27_37.4;805.5955565;235.602001;NaN;NaN;NaN;3550;26-Aug-2014 00:00:00;7.54;measured in the lab;28-Aug-2014 00:00:00
38;Mesocosm;Continuous;fine;Barley;ol_yes;plant_yes;1;4;310;27-Aug-2014 00:00:00;2014-08-27_38.4;984.9825139;241.8685799;NaN;NaN;NaN;2500;26-Aug-2014 00:00:00;7.51;measured in the lab;28-Aug-2014 00:00:00
39;Mesocosm;Continuous;none;Barley;ol_no;plant_yes;2;4;310;27-Aug-2014 00:00:00;2014-08-27_39.4;744.2912981;221.8226487;NaN;NaN;NaN;4950;26-Aug-2014 00:00:00;7.54;measured in the lab;28-Aug-2014 00:00:00
40;Mesocosm;Continuous;coarse;Barley;ol_yes;plant_yes;4;4;310;27-Aug-2014 00:00:00;2014-08-27_40.4;529.1092368;235.5663955;NaN;NaN;NaN;5960;26-Aug-2014 00:00:00;7.51;measured in the lab;28-Aug-2014 00:00:00
41;Mesocosm;Continuous;fine;Barley;ol_yes;plant_yes;2;4;310;27-Aug-2014 00:00:00;2014-08-27_41.4;743.8798601;183.5110644;NaN;NaN;NaN;3700;26-Aug-2014 00:00:00;7.54;measured in the lab;28-Aug-2014 00:00:00
42;Mesocosm;Continuous;none;Barley;ol_no;plant_yes;1;4;310;27-Aug-2014 00:00:00;2014-08-27_42.4;701.5017486;189.1723487;NaN;NaN;NaN;4700;26-Aug-2014 00:00:00;7.54;measured in the lab;28-Aug-2014 00:00:00
43;Mesocosm;Event;fine;Barley;ol_yes;plant_yes;2;4;310;27-Aug-2014 00:00:00;2014-08-27_43.4;NaN;NaN;NaN;NaN;NaN;0;26-Aug-2014 00:00:00;NaN;;NaT
44;Mesocosm;Event;none;Barley;ol_no;plant_yes;1;4;310;27-Aug-2014 00:00:00;2014-08-27_44.4;227.3606254;14.2208613;NaN;NaN;NaN;1150;26-Aug-2014 00:00:00;7.62;measured in the lab;28-Aug-2014 00:00:00
45;Mesocosm;Event;fine;Barley;ol_yes;plant_yes;5;4;310;27-Aug-2014 00:00:00;2014-08-27_45.4;NaN;NaN;NaN;NaN;NaN;0;26-Aug-2014 00:00:00;NaN;;NaT
46;Mesocosm;Event;fine;Wheat;ol_yes;plant_yes;4;4;310;27-Aug-2014 00:00:00;2014-08-27_46.4;NaN;NaN;NaN;NaN;NaN;0;26-Aug-2014 00:00:00;NaN;;NaT
47;Mesocosm;Event;fine;Barley;ol_yes;plant_yes;3;4;310;27-Aug-2014 00:00:00;2014-08-27_47.4;NaN;NaN;NaN;NaN;NaN;0;26-Aug-2014 00:00:00;NaN;;NaT
48;Mesocosm;Event;fine;Wheat;ol_yes;plant_yes;5;4;310;27-Aug-2014 00:00:00;2014-08-27_48.4;NaN;NaN;NaN;NaN;NaN;0;26-Aug-2014 00:00:00;NaN;;NaT
49;Mesocosm;Event;coarse;Barley;ol_yes;plant_yes;5;4;310;27-Aug-2014 00:00:00;2014-08-27_49.4;567.3729685;158.3023268;NaN;NaN;NaN;1600;26-Aug-2014 00:00:00;7.68;measured in the lab;28-Aug-2014 00:00:00
50;Mesocosm;Event;none;Barley;ol_no;plant_yes;3;4;310;27-Aug-2014 00:00:00;2014-08-27_50.4;420.4896112;136.0132453;NaN;NaN;NaN;650;26-Aug-2014 00:00:00;7.99;measured in the lab;28-Aug-2014 00:00:00
51;Mesocosm;Event;coarse;Barley;ol_yes;plant_yes;2;4;310;27-Aug-2014 00:00:00;2014-08-27_51.4;508.1259;161.862883;NaN;NaN;NaN;1750;26-Aug-2014 00:00:00;7.76;measured in the lab;28-Aug-2014 00:00:00
52;Mesocosm;Event;none;Wheat;ol_no;plant_yes;2;4;310;27-Aug-2014 00:00:00;2014-08-27_52.4;NaN;NaN;NaN;NaN;NaN;0;26-Aug-2014 00:00:00;NaN;;NaT
53;Mesocosm;Event;none;Barley;ol_no;plant_yes;2;4;310;27-Aug-2014 00:00:00;2014-08-27_53.4;NaN;NaN;NaN;NaN;NaN;0;26-Aug-2014 00:00:00;NaN;;NaT
54;Mesocosm;Event;coarse;Wheat;ol_yes;plant_yes;5;4;310;27-Aug-2014 00:00:00;2014-08-27_54.4;693.2729891;144.1669189;NaN;NaN;NaN;1450;26-Aug-2014 00:00:00;7.66;measured in the lab;28-Aug-2014 00:00:00
55;Mesocosm;Event;coarse;Wheat;ol_yes;plant_yes;3;4;310;27-Aug-2014 00:00:00;2014-08-27_55.4;573.1331002;190.4897545;NaN;NaN;NaN;1050;26-Aug-2014 00:00:00;7.75;measured in the lab;28-Aug-2014 00:00:00
56;Mesocosm;Event;none;Wheat;ol_no;plant_yes;1;4;310;27-Aug-2014 00:00:00;2014-08-27_56.4;258.7944867;121.5573873;NaN;NaN;NaN;2200;26-Aug-2014 00:00:00;7.83;measured in the lab;28-Aug-2014 00:00:00
57;Mesocosm;Event;coarse;Barley;ol_yes;plant_yes;4;4;310;27-Aug-2014 00:00:00;2014-08-27_57.4;486.3196873;177.0664578;NaN;NaN;NaN;2500;26-Aug-2014 00:00:00;7.64;measured in the lab;28-Aug-2014 00:00:00
58;Blank;Event;fine;none;ol_yes;plant_no;4;4;310;27-Aug-2014 00:00:00;2014-08-27_58.4;1672.495371;44.11529081;NaN;NaN;NaN;1500;26-Aug-2014 00:00:00;7.72;measured in the lab;28-Aug-2014 00:00:00
59;Blank;Event;none;none;ol_no;plant_no;3;4;310;27-Aug-2014 00:00:00;2014-08-27_59.4;212.3842831;75.66181838;NaN;NaN;NaN;2500;26-Aug-2014 00:00:00;7.62;measured in the lab;28-Aug-2014 00:00:00
60;Blank;Event;fine;none;ol_yes;plant_no;3;4;310;27-Aug-2014 00:00:00;2014-08-27_60.4;1463.896318;33.41938011;NaN;NaN;NaN;6000;26-Aug-2014 00:00:00;7.57;measured in the lab;28-Aug-2014 00:00:00
61;Blank;Event;fine;none;ol_yes;plant_no;1;4;310;27-Aug-2014 00:00:00;2014-08-27_61.4;2136.18597;44.75619092;NaN;NaN;NaN;4600;26-Aug-2014 00:00:00;7.53;measured in the lab;28-Aug-2014 00:00:00
62;Blank;Event;none;none;ol_no;plant_no;1;4;310;27-Aug-2014 00:00:00;2014-08-27_62.4;204.6903929;42.26380161;NaN;NaN;NaN;4250;26-Aug-2014 00:00:00;7.36;measured in the lab;28-Aug-2014 00:00:00
63;Blank;Event;coarse;none;ol_yes;plant_no;3;4;310;27-Aug-2014 00:00:00;2014-08-27_63.4;407.6116026;72.84897901;NaN;NaN;NaN;1800;26-Aug-2014 00:00:00;7.31;measured in the lab;28-Aug-2014 00:00:00
64;Blank;Event;coarse;none;ol_yes;plant_no;2;4;310;27-Aug-2014 00:00:00;2014-08-27_64.4;364.3283275;89.83283189;NaN;NaN;NaN;3500;26-Aug-2014 00:00:00;7.33;measured in the lab;28-Aug-2014 00:00:00
65;Blank;Event;fine;none;ol_yes;plant_no;2;4;310;27-Aug-2014 00:00:00;2014-08-27_65.4;1241.719811;139.3957736;NaN;NaN;NaN;1350;26-Aug-2014 00:00:00;7.38;measured in the lab;28-Aug-2014 00:00:00
66;Blank;Event;coarse;none;ol_yes;plant_no;1;4;310;27-Aug-2014 00:00:00;2014-08-27_66.4;272.7422341;90.473732;NaN;NaN;NaN;6700;26-Aug-2014 00:00:00;7.42;measured in the lab;28-Aug-2014 00:00:00
67;Blank;Event;none;none;ol_no;plant_no;2;4;310;27-Aug-2014 00:00:00;2014-08-27_67.4;273.6062539;30.49260294;NaN;NaN;NaN;7450;26-Aug-2014 00:00:00;7.19;measured in the lab;28-Aug-2014 00:00:00
68;Blank;Event;none;none;ol_no;plant_no;4;4;310;27-Aug-2014 00:00:00;2014-08-27_68.4;NaN;NaN;NaN;NaN;NaN;0;26-Aug-2014 00:00:00;NaN;;NaT
69;Blank;Event;coarse;none;ol_yes;plant_no;4;4;310;27-Aug-2014 00:00:00;2014-08-27_69.4;239.2511829;45.96678001;NaN;NaN;NaN;5540;26-Aug-2014 00:00:00;7.17;measured in the lab;28-Aug-2014 00:00:00
70;Mesocosm;Event;coarse;Wheat;ol_yes;plant_yes;2;4;310;27-Aug-2014 00:00:00;2014-08-27_70.4;321.6210656;37.59947304;NaN;NaN;NaN;2550;26-Aug-2014 00:00:00;7.21;measured in the lab;28-Aug-2014 00:00:00
71;Mesocosm;Event;none;Barley;ol_no;plant_yes;4;4;310;27-Aug-2014 00:00:00;2014-08-27_71.4;266.6118083;151.0031867;NaN;NaN;NaN;2200;26-Aug-2014 00:00:00;7.39;measured in the lab;28-Aug-2014 00:00:00
72;Mesocosm;Event;none;Wheat;ol_no;plant_yes;4;4;310;27-Aug-2014 00:00:00;2014-08-27_72.4;NaN;NaN;NaN;NaN;NaN;0;26-Aug-2014 00:00:00;NaN;;NaT
73;Mesocosm;Event;fine;Barley;ol_yes;plant_yes;1;4;310;27-Aug-2014 00:00:00;2014-08-27_73.4;NaN;NaN;NaN;NaN;NaN;0;26-Aug-2014 00:00:00;NaN;;NaT
74;Mesocosm;Event;fine;Wheat;ol_yes;plant_yes;2;4;310;27-Aug-2014 00:00:00;2014-08-27_74.4;NaN;NaN;NaN;NaN;NaN;0;26-Aug-2014 00:00:00;NaN;;NaT
75;Mesocosm;Event;none;Wheat;ol_no;plant_yes;3;4;310;27-Aug-2014 00:00:00;2014-08-27_75.4;NaN;NaN;NaN;NaN;NaN;0;26-Aug-2014 00:00:00;NaN;;NaT
76;Mesocosm;Event;none;Barley;ol_no;plant_yes;5;4;310;27-Aug-2014 00:00:00;2014-08-27_76.4;NaN;NaN;NaN;NaN;NaN;0;26-Aug-2014 00:00:00;NaN;;NaT
77;Mesocosm;Event;none;Wheat;ol_no;plant_yes;5;4;310;27-Aug-2014 00:00:00;2014-08-27_77.4;NaN;NaN;NaN;NaN;NaN;0;26-Aug-2014 00:00:00;NaN;;NaT
78;Mesocosm;Event;fine;Barley;ol_yes;plant_yes;4;4;310;27-Aug-2014 00:00:00;2014-08-27_78.4;NaN;NaN;NaN;NaN;NaN;0;26-Aug-2014 00:00:00;NaN;;NaT
79;Mesocosm;Event;coarse;Wheat;ol_yes;plant_yes;4;4;310;27-Aug-2014 00:00:00;2014-08-27_79.4;499.0742646;190.2405156;NaN;NaN;NaN;1250;26-Aug-2014 00:00:00;7.41;measured in the lab;28-Aug-2014 00:00:00
80;Mesocosm;Event;fine;Wheat;ol_yes;plant_yes;3;4;310;27-Aug-2014 00:00:00;2014-08-27_80.4;NaN;NaN;NaN;NaN;NaN;0;26-Aug-2014 00:00:00;NaN;;NaT
81;Mesocosm;Event;coarse;Wheat;ol_yes;plant_yes;1;4;310;27-Aug-2014 00:00:00;2014-08-27_81.4;468.2164164;179.3808193;NaN;NaN;NaN;3000;26-Aug-2014 00:00:00;7.53;measured in the lab;28-Aug-2014 00:00:00
82;Mesocosm;Event;coarse;Barley;ol_yes;plant_yes;3;4;310;27-Aug-2014 00:00:00;2014-08-27_82.4;NaN;NaN;NaN;NaN;NaN;0;26-Aug-2014 00:00:00;NaN;;NaT
83;Mesocosm;Event;fine;Wheat;ol_yes;plant_yes;1;4;310;27-Aug-2014 00:00:00;2014-08-27_83.4;1044.64102;150.4691033;NaN;NaN;NaN;600;26-Aug-2014 00:00:00;7.76;measured in the lab;28-Aug-2014 00:00:00
84;Mesocosm;Event;coarse;Barley;ol_yes;plant_yes;1;4;310;27-Aug-2014 00:00:00;2014-08-27_84.4;415.9637935;81.64355272;NaN;NaN;NaN;1500;26-Aug-2014 00:00:00;7.82;measured in the lab;28-Aug-2014 00:00:00
85;Blank no soil;Continuous;none;none;ol_no;plant_no;1;4;310;27-Aug-2014 00:00:00;2014-08-27_85.4;123.3902489;7.138915099;NaN;NaN;NaN;14550;26-Aug-2014 00:00:00;5.77;measured in the lab;28-Aug-2014 00:00:00
86;Blank no soil;Event;none;none;ol_no;plant_no;1;4;310;27-Aug-2014 00:00:00;2014-08-27_86.4;62.29170952;11.16234356;NaN;NaN;NaN;12950;26-Aug-2014 00:00:00;5.7;measured in the lab;28-Aug-2014 00:00:00
1;Mesocosm;Continuous;coarse;Barley;ol_yes;plant_yes;5;1;340;26-Sep-2014 00:00:00;2014-09-26_01.1;1344.167867;134.8026562;NaN;NaN;991.0907799;57;24-Sep-2014 00:00:00;7.6;measured in the field;30-Sep-2014 00:00:00
2;Mesocosm;Continuous;fine;Barley;ol_yes;plant_yes;4;1;340;26-Sep-2014 00:00:00;2014-09-26_02.1;1540.012343;119.1718146;NaN;NaN;3034.73659;59;24-Sep-2014 00:00:00;7.9;measured in the field;30-Sep-2014 00:00:00
3;Mesocosm;Continuous;fine;Wheat;ol_yes;plant_yes;1;1;340;26-Sep-2014 00:00:00;2014-09-26_03.1;2022.217651;85.48895337;NaN;NaN;4205.574405;59;24-Sep-2014 00:00:00;7.8;measured in the field;30-Sep-2014 00:00:00
4;Mesocosm;Continuous;fine;Wheat;ol_yes;plant_yes;3;1;340;26-Sep-2014 00:00:00;2014-09-26_04.1;1505.862991;86.0230368;NaN;NaN;NaN;56;24-Sep-2014 00:00:00;7.9;measured in the field;30-Sep-2014 00:00:00
5;Mesocosm;Continuous;fine;Wheat;ol_yes;plant_yes;2;1;340;26-Sep-2014 00:00:00;2014-09-26_05.1;2219.296441;83.60185861;NaN;NaN;NaN;59;24-Sep-2014 00:00:00;8.4;measured in the field;30-Sep-2014 00:00:00
6;Mesocosm;Continuous;fine;Wheat;ol_yes;plant_yes;5;1;340;26-Sep-2014 00:00:00;2014-09-26_06.1;1893.437564;79.7208524;NaN;NaN;NaN;60;24-Sep-2014 00:00:00;8;measured in the field;30-Sep-2014 00:00:00
7;Mesocosm;Continuous;none;Wheat;ol_no;plant_yes;5;1;340;26-Sep-2014 00:00:00;2014-09-26_07.1;NaN;NaN;NaN;NaN;NaN;0;24-Sep-2014 00:00:00;7.3;measured in the field;30-Sep-2014 00:00:00
8;Mesocosm;Continuous;none;Wheat;ol_no;plant_yes;2;1;340;26-Sep-2014 00:00:00;2014-09-26_08.1;100.8845916;122.3763152;NaN;NaN;NaN;58;24-Sep-2014 00:00:00;7.7;measured in the field;30-Sep-2014 00:00:00
9;Mesocosm;Continuous;coarse;Barley;ol_yes;plant_yes;5;1;340;26-Sep-2014 00:00:00;2014-09-26_09.1;573.1331002;128.7141051;NaN;NaN;NaN;55;24-Sep-2014 00:00:00;7.9;measured in the field;30-Sep-2014 00:00:00
10;Mesocosm;Continuous;fine;Barley;ol_yes;plant_yes;2;1;340;26-Sep-2014 00:00:00;2014-09-26_10.1;1780.703559;86.69954247;NaN;NaN;NaN;59;24-Sep-2014 00:00:00;8.5;measured in the field;30-Sep-2014 00:00:00
